,conf,i,j
2736,653650000,0.2054041083,0.205447774
2737,653650000,0.2054041083,0.2054511012
2738,653650000,0.2054041083,0.2054568299
2739,653650000,0.2054047929,0.2054060253
2740,653650000,0.2054048423,0.2054060253
2741,653650000,0.2054060253,0.2054076824
2742,653650000,0.2054060253,0.2054106505
2743,653650000,0.2054060253,0.2054107006
2744,653650000,0.2054060253,0.2054141323
2745,653650000,0.2054060253,0.2054172801
2746,653650000,0.2054060253,0.2054200452
2747,653650000,0.2054060253,0.2054231229
2748,653650000,0.2054060253,0.2054276887
2749,653650000,0.2054060253,0.20543365
2750,653650000,0.2054060253,0.2054365831
2751,653650000,0.2054060253,0.2054385144
2752,653650000,0.2054060253,0.2054407463
2753,653650000,0.2054060253,0.2054407979
2754,653650000,0.2054060253,0.2054418346
2755,653650000,0.2054060253,0.205447774
2756,653650000,0.2054060253,0.2054511012
2757,653650000,0.2054060253,0.2054568299
2758,653650000,0.2054268682,0.2055101189
2759,653650000,0.2054268682,0.205516145
2760,653650000,0.2054268682,0.2055355224
2761,653650000,0.2054654054,0.2055101189
2762,653650000,0.2054654054,0.205516145
2763,656200000,0.205659449,0.2057456483
2764,656200000,0.2056597009,0.2057456483
2765,656200000,0.2056597014,0.2057456483
2766,656200000,0.2056599316,0.2057456483
2767,656200000,0.2056918028,0.2059270415
2768,656200000,0.2056918028,0.2059365944
2769,656200000,0.2057040554,0.2059270415
2770,656200000,0.2057040554,0.2059365944
2771,656200000,0.2057372063,0.2057884877
2772,656200000,0.2057374792,0.2059270415
2773,656200000,0.2057374792,0.2059365944
2774,656200000,0.2057475268,0.2058549763
2775,656200000,0.2057496548,0.2059270415
2776,656200000,0.2057496548,0.2059365944
2777,656200000,0.2058191184,0.2058644815
2778,659600000,0.2043892613,0.2044214121
2779,659600000,0.2043893473,0.2044212764
2780,659600000,0.2043893473,0.2044212934
2781,659600000,0.2043902082,0.2044218547
2782,659600000,0.2043902243,0.2044218547
2783,659600000,0.2044610628,0.2044910803
2784,659600000,0.2044685001,0.2045001858
2785,659600000,0.2044880782,0.2045318356
2786,659600000,0.2045001858,0.2045322696
2787,659600000,0.2045002579,0.2045318356
2788,659600000,0.2045002689,0.204531948
2789,662150000,0.2031769143,0.203338643
2790,662150000,0.2031769144,0.203338643
2791,662150000,0.2031774984,0.203338643
2792,668950000,0.2051467218,0.2051887346
2793,668950000,0.2051796906,0.2052420911
2794,668950000,0.2051928164,0.2053298369
2795,674050000,0.2060505257,0.206189438
2796,674050000,0.2060505257,0.2061966281
2797,674050000,0.2060512417,0.206189438
2798,674050000,0.2060512417,0.2061966281
2799,674050000,0.2060567518,0.206189438
2800,674050000,0.2060567518,0.2061966281
2801,674050000,0.2060568109,0.206189438
2802,674050000,0.2060568109,0.2061966281
2803,674900000,0.2049843906,0.2051168973
2804,674900000,0.2049996138,0.2051248697
2805,674900000,0.2050554478,0.2051030718
2806,674900000,0.2050567022,0.2051030718
2807,685100000,0.2053385907,0.2054650342
2808,685100000,0.2053672794,0.2054937534
2809,685100000,0.2053714809,0.2054981791
2810,685100000,0.2054642024,0.2055950003
2811,688500000,0.2061020018,0.2061170878
2812,688500000,0.2061020018,0.2061177519
2813,689350000,0.2031741295,0.2032356228
2814,692750000,0.2041572689,0.2042757493
2815,701250000,0.2068997486,0.2069000906
2816,705500000,0.2058263314,0.2059114474
2817,705500000,0.2058268823,0.2059114474
2818,705500000,0.2058309639,0.205893491
2819,705500000,0.2058309639,0.2059483533
2820,705500000,0.2058309639,0.2059496482
2821,705500000,0.2058309639,0.2059514133
2822,705500000,0.2058309639,0.2059527447
2823,705500000,0.2058309639,0.2059752197
2824,705500000,0.205831974,0.2058945778
2825,705500000,0.205831974,0.2059752197
2826,705500000,0.2058656757,0.2059511979
2827,705500000,0.2058664812,0.2059511979
2828,705500000,0.2058906251,0.2059176795
2829,705500000,0.2058906251,0.2059195496
2830,705500000,0.2058906251,0.205926353
2831,705500000,0.2058908505,0.2059176795
2832,705500000,0.2058908505,0.2059195496
2833,705500000,0.2058908505,0.2059245392
2834,705500000,0.2058908505,0.205926353
2835,706350000,0.2042778151,0.204492902
2836,719100000,0.2034391977,0.2034423649
2837,719100000,0.2034391979,0.2034423649
2838,719100000,0.203594555,0.2035982741
2839,720800000,0.2058341966,0.2059438081
2840,720800000,0.2058341966,0.2059468501
2841,720800000,0.2058369664,0.2059438081
2842,720800000,0.2058369664,0.2059468501
2843,720800000,0.2058592505,0.2059670793
2844,720800000,0.2058592505,0.2059701717
2845,720800000,0.2058620546,0.2059670793
2846,720800000,0.2058620546,0.2059701717
2847,725050000,0.2059696519,0.206079361
2848,725050000,0.205972156,0.2060767218
2849,725050000,0.2059721663,0.2060767218
2850,730150000,0.2070127343,0.2071297738
2851,740350000,0.2015120199,0.2017277057
2852,740350000,0.2015120199,0.2017293959
2853,740350000,0.2015120199,0.201752042
2854,740350000,0.2015120199,0.2017526843
2855,740350000,0.2015120199,0.2017614457
2856,740350000,0.2015120199,0.2017629691
2857,740350000,0.2015120199,0.2018160032
2858,740350000,0.2015147954,0.2017277057
2859,740350000,0.2015147954,0.2017293959
2860,740350000,0.2015147954,0.201752042
2861,740350000,0.2015147954,0.2017526843
2862,740350000,0.2015147954,0.2017614457
2863,740350000,0.2015147954,0.2017629691
2864,740350000,0.2015147954,0.2018160032
2865,740350000,0.2015147954,0.2018177266
2866,740350000,0.2015471753,0.201752042
2867,740350000,0.2015471753,0.2017526843
2868,740350000,0.2015471753,0.2017829107
2869,74800000,0.206257207,0.2063221222
2870,748000000,0.204975532,0.2049922094
2871,748000000,0.2050293855,0.2051546795
2872,748000000,0.2050840087,0.2050904045
2873,748000000,0.2050850483,0.2051321166
2874,748000000,0.2050866605,0.205093685
2875,748000000,0.2050920881,0.205098846
2876,748000000,0.2050929665,0.2051006228
2877,748000000,0.2050945238,0.2051018839
2878,748000000,0.2050953849,0.2051036785
2879,748000000,0.2051001053,0.2051062614
2880,748000000,0.205102877,0.2051096503
2881,748000000,0.2051046319,0.2051122984
2882,770100000,0.2054802521,0.2055807968
2883,770100000,0.2054850199,0.2055819338
2884,770100000,0.205492657,0.2055807968
2885,770100000,0.205492657,0.2055819338
2886,770100000,0.2054939734,0.2055807968
2887,770100000,0.2054939734,0.2055819338
2888,770100000,0.2055291304,0.2055710164
2889,771800000,0.2077157142,0.2078132138
2890,77350000,0.2059242769,0.2059245394
2891,773500000,0.207388875,0.2075236777
2892,773500000,0.2074086441,0.2075436827
2893,773500000,0.2074087658,0.2075436827
2894,773500000,0.2074139298,0.2075436827
2895,773500000,0.207496051,0.2075184695
2896,773500000,0.2075013854,0.2075238293
2897,775200000,0.2071877186,0.2072888428
2898,776900000,0.2045565511,0.2047537816
2899,776900000,0.2045836809,0.2047537816
2900,776900000,0.2045964461,0.2047067938
2901,776900000,0.2045964461,0.2047079581
2902,776900000,0.2046473376,0.2048322181
2903,777750000,0.2063862229,0.2065256559
2904,777750000,0.206386724,0.2065265623
2905,777750000,0.2063871115,0.2065256559
2906,777750000,0.2063876403,0.2065256559
2907,777750000,0.2063931913,0.2065325616
2908,777750000,0.2063931913,0.2065327263
2909,777750000,0.2063931913,0.2065337454
2910,777750000,0.2063944314,0.2065313715
2911,777750000,0.2063944314,0.2065327263
2912,777750000,0.2063944314,0.2065337454
2913,777750000,0.2063946177,0.2065313715
2914,777750000,0.2063946177,0.2065325616
2915,777750000,0.2063946177,0.2065337454
2916,777750000,0.206395704,0.2065313715
2917,777750000,0.206395704,0.2065325616
2918,777750000,0.206395704,0.2065327263
2919,777750000,0.2064156877,0.2065528646
2920,777750000,0.2064436852,0.2065835287
2921,777750000,0.2064436852,0.2065842576
2922,777750000,0.2064448521,0.2065824186
2923,777750000,0.2064448521,0.2065842576
2924,777750000,0.2064450983,0.2065845975
2925,777750000,0.2064450983,0.2065852501
2926,777750000,0.2064450983,0.2065853365
2927,777750000,0.2064451546,0.206584649
2928,777750000,0.2064451546,0.2065852501
2929,777750000,0.2064451546,0.2065853365
2930,777750000,0.2064456081,0.2065824186
2931,777750000,0.2064456081,0.2065835287
2932,777750000,0.2064458025,0.2065845975
2933,777750000,0.2064458025,0.206584649
2934,777750000,0.2064458025,0.2065852501
2935,777750000,0.2064458496,0.2065845975
2936,777750000,0.2064458496,0.206584649
2937,777750000,0.2064458496,0.2065853365
2938,777750000,0.20644664,0.2065824186
2939,777750000,0.20644664,0.2065835287
2940,777750000,0.20644664,0.2065842576
2941,78200000,0.2037123676,0.2037132957
2942,78200000,0.2037135601,0.2037155026
2943,787100000,0.2059207004,0.20597965
2944,787100000,0.2060158312,0.2060401568
2945,790500000,0.2050304805,0.205141231
2946,790500000,0.2050455475,0.2050665562
2947,790500000,0.2051103358,0.2051501097
2948,799850000,0.203945788,0.2040048477
2949,803250000,0.2042510985,0.2044671945
2950,804100000,0.2061470597,0.2062862108
2951,807500000,0.2052347169,0.2053619504
2952,807500000,0.2052354495,0.2053619504
2953,812600000,0.2060369231,0.2062048689
2954,812600000,0.2060883888,0.2061242851
2955,812600000,0.2060883888,0.2061437859
2956,812600000,0.2060891579,0.2061242851
2957,812600000,0.2061086497,0.2062641026
2958,816000000,0.2045695942,0.2046911504
2959,816000000,0.204580436,0.2046994799
2960,816000000,0.2045804755,0.2046994799
2961,816000000,0.2046199016,0.2047391785
2962,818550000,0.2068659241,0.2069790071
2963,818550000,0.2068908946,0.2069790071
2964,818550000,0.2069187612,0.2070057429
2965,818550000,0.206967255,0.207087284
2966,828750000,0.2079321076,0.2080699589
2967,828750000,0.2079732387,0.2080622953
2968,828750000,0.2080024312,0.2080395591
2969,828750000,0.2080107545,0.2081083298
2970,828750000,0.2080733454,0.2081174699
2971,83300000,0.2062490093,0.2064167639
2972,83300000,0.2062562313,0.206422483
2973,83300000,0.2062564324,0.2064241235
2974,83300000,0.2062565242,0.2064242286
2975,83300000,0.2062635027,0.2064297285
2976,83300000,0.2062637019,0.206429878
2977,83300000,0.2062648494,0.2064324814
2978,83300000,0.2063232724,0.2064877451
2979,83300000,0.2064256054,0.2065928897
2980,83300000,0.2064297997,0.206596949
2981,83300000,0.2064333693,0.2066005676
2982,83300000,0.2064353847,0.2066011685
2983,83300000,0.2064383807,0.206605436
2984,83300000,0.2065117236,0.2066747231
2985,83300000,0.2065225551,0.2066854455
2986,833000000,0.2058443137,0.2059527378
2987,833000000,0.2059121264,0.2059406786
2988,833000000,0.2059130343,0.2059406786
2989,833000000,0.2059244636,0.2059926062
2990,833000000,0.2059798129,0.2060500164
2991,833000000,0.2059800069,0.2060500164
2992,838950000,0.2082821756,0.20834544
2993,838950000,0.2082821755,0.20834544
2994,838950000,0.2082929777,0.2083457448
2995,838950000,0.2082997759,0.20834544
2996,838950000,0.2083030326,0.2083564484
2997,838950000,0.2083197728,0.2083564484
2998,838950000,0.2083236162,0.20834544
2999,838950000,0.2083236162,0.2083547559
3000,838950000,0.2083236162,0.2083872428
3001,838950000,0.2083236162,0.2083958074
3002,838950000,0.2083340299,0.2083457448
3003,838950000,0.2083340299,0.2083564484
3004,838950000,0.2083340299,0.2083978386
3005,838950000,0.2083404855,0.20834544
3006,838950000,0.2083404855,0.2083872428
3007,838950000,0.2083404855,0.2083958074
3008,838950000,0.2083439205,0.2083564484
3009,838950000,0.2083439205,0.2083644545
3010,838950000,0.2083439205,0.2083978386
3011,840650000,0.2031115662,0.2031131628
3012,840650000,0.2031115662,0.2031131804
3013,840650000,0.2031116174,0.2031131628
3014,840650000,0.2031116174,0.2031131804
3015,840650000,0.2031474535,0.2031492226
3016,840650000,0.2031474535,0.2031493405
3017,840650000,0.2031476019,0.2031492226
3018,840650000,0.2031476019,0.2031493405
3019,840650000,0.2031480792,0.2031488551
3020,840650000,0.2031480792,0.203148886
3021,840650000,0.2031480796,0.2031488551
3022,840650000,0.2031480796,0.203148886
3023,840650000,0.2031840222,0.2031850232
3024,840650000,0.2031840222,0.2031850799
3025,840650000,0.2031841071,0.2031850232
3026,840650000,0.2031841071,0.2031850799
3027,840650000,0.2031918534,0.2031935701
3028,840650000,0.203211357,0.2032133164
3029,840650000,0.2032272327,0.2032291539
3030,840650000,0.2032272327,0.2032298792
3031,840650000,0.2032274634,0.2032294582
3032,840650000,0.2032279171,0.2032298792
3033,840650000,0.2032405251,0.2032422445
3034,840650000,0.2032416484,0.2032433494
3035,840650000,0.2032536519,0.2032556624
3036,840650000,0.2032629606,0.2032650806
3037,840650000,0.2032635571,0.2032650806
3038,840650000,0.203276045,0.2032779368
3039,844050000,0.204384217,0.2043858518
3040,844050000,0.2043846563,0.2043858518
3041,844900000,0.205361756,0.2053719776
3042,847450000,0.206134174,0.2064485658
3043,847450000,0.2061613069,0.2064219003
3044,847450000,0.2061613215,0.2064219003
3045,847450000,0.2061613216,0.2064219003
3046,847450000,0.2061629321,0.2062604541
3047,847450000,0.2061629321,0.2062604559
3048,847450000,0.2061896928,0.2064318311
3049,847450000,0.2062127074,0.2064080609
3050,847450000,0.2062127119,0.2064080609
3051,847450000,0.206265755,0.2063646604
3052,850000,0.2077159021,0.2078592984
3053,850000,0.2077239286,0.2078592984
3054,850000,0.2077239286,0.2078673031
3055,850000,0.2077257592,0.2078690089
3056,850000,0.2077260146,0.2078592984
3057,850000,0.2077288084,0.2078592984
3058,850000,0.2077369981,0.2078592984
3059,850000,0.2077369981,0.2078673031
3060,850000,0.2077388337,0.2078690089
3061,850000,0.2077388337,0.2078812923
3062,850000,0.2077390934,0.2078592984
3063,85000000,0.2034383956,0.2034702894
3064,85000000,0.2034384011,0.2034702894
3065,96050000,0.2056455364,0.2059418392
3066,96050000,0.2056518502,0.2059484066
3067,96050000,0.2056902381,0.2057469137
3068,96050000,0.2056966405,0.2057527457
3069,96050000,0.2057605842,0.2058167299
3070,97750000,0.2039654001,0.2040221012
3071,97750000,0.2039683328,0.2040184011
3072,97750000,0.2039683328,0.2040192374
3073,97750000,0.2039709686,0.2040192374
3074,97750000,0.2039709686,0.2040229682
3075,97750000,0.2039753475,0.2040137455
3076,97750000,0.2039790986,0.2040225318
3077,97750000,0.2039818345,0.2040403368
3078,97750000,0.2039818357,0.2040403368
3079,97750000,0.2039826007,0.2040225318
3080,97750000,0.2039836374,0.2040225318
3081,97750000,0.2039836374,0.2040244645
3082,97750000,0.2039852731,0.204005606
3083,97750000,0.203991286,0.2040556633
3084,97750000,0.2039923565,0.2039968714
3085,97750000,0.2039947974,0.2040423043
3086,97750000,0.2039952683,0.2040423043
3087,97750000,0.2039952683,0.2040556633
3088,97750000,0.2039952683,0.2040557813
3089,97750000,0.2039958345,0.20399735
3090,97750000,0.2039958345,0.2040484913
3091,97750000,0.2039960926,0.2041017572
3092,97750000,0.2039995438,0.2040225318
3093,97750000,0.2039995438,0.2040556633
3094,97750000,0.2039995438,0.2041017572
3095,97750000,0.204008023,0.2040968987
3096,97750000,0.204008023,0.2040983347
3097,97750000,0.204008023,0.2041019869
3098,97750000,0.2040110818,0.2041019869
3099,97750000,0.2040112458,0.2041019869
3100,97750000,0.204012026,0.2041041828
3101,97750000,0.204019193,0.204020146
3102,97750000,0.204019193,0.2040232023
3103,97750000,0.2040218507,0.2040225277
3104,97750000,0.2040225277,0.2040232023
3105,97750000,0.2040296981,0.2040403368
3106,97750000,0.2040296981,0.2040435814
3107,98600000,0.2014035706,0.2014637897
